Restaurant Name,Country Code,City,Locality,Cuisines,Avg_Cost,Currency,Accepts_Table_Booking,Online Delivery,Is delivering now,Switch to order menu,Price range,Aggregate_Rating,Rating_Schema,Rating,Votes,Country,Exchange Rate (to INR),Converted Cost (INR)
Imperfecto,1,Noida,"Gardens Galleria, Sector 38 Noida",Italian,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,299,India,1.0,1800.0
Imperfecto,1,Noida,"Gardens Galleria, Sector 38 Noida",Continental,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,299,India,1.0,1800.0
Imperfecto,1,Noida,"Gardens Galleria, Sector 38 Noida",Spanish,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,299,India,1.0,1800.0
Imperfecto,1,Noida,"Gardens Galleria, Sector 38 Noida",North Indian,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,299,India,1.0,1800.0
Chaayos,1,Noida,"Gardens Galleria, Sector 38 Noida",Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,46,India,1.0,400.0
Chaayos,1,Noida,"Gardens Galleria, Sector 38 Noida",Tea,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,46,India,1.0,400.0
Dunkin' Donuts,1,Noida,"Gardens Galleria, Sector 38 Noida",Burger,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,481,India,1.0,600.0
Dunkin' Donuts,1,Noida,"Gardens Galleria, Sector 38 Noida",Desserts,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,481,India,1.0,600.0
Dunkin' Donuts,1,Noida,"Gardens Galleria, Sector 38 Noida",Fast Food,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,481,India,1.0,600.0
The Smoke Factory,1,Noida,"Gardens Galleria, Sector 38 Noida",North Indian,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,240,India,1.0,2000.0
The Smoke Factory,1,Noida,"Gardens Galleria, Sector 38 Noida",Italian,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,240,India,1.0,2000.0
The Smoke Factory,1,Noida,"Gardens Galleria, Sector 38 Noida",Chinese,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,240,India,1.0,2000.0
Turquoise Cottage - TC Original 1997,1,Noida,"Gardens Galleria, Sector 38 Noida",Continental,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,240,India,1.0,1900.0
Turquoise Cottage - TC Original 1997,1,Noida,"Gardens Galleria, Sector 38 Noida",American,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,240,India,1.0,1900.0
Turquoise Cottage - TC Original 1997,1,Noida,"Gardens Galleria, Sector 38 Noida",Italian,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,240,India,1.0,1900.0
Turquoise Cottage - TC Original 1997,1,Noida,"Gardens Galleria, Sector 38 Noida",Mediterranean,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,240,India,1.0,1900.0
